ParkCode,LocationType,StationID,month,variable,mean,sd,N,SE,inc.10.4yr,inc.20.4yr,inc.50.4yr,inc.10.8yr,inc.20.8yr,inc.50.8yr,inc.10.12yr,inc.20.12yr,inc.50.12yr
ACAD,Lake,ACBRBK,10,Specific conductance,50.15,8.377472846,40,1.324594761,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,6,T_Dis_N_mgL,0.159,0.011360751,16,0.002840188,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,8,T_Dis_N_mgL,0.208,0,8,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,6,T_Dis_P_ugL,2.9,0.722956891,16,0.180739223,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,8,T_Dis_P_ugL,3.9,0,8,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,6,TN_mg/L,0.240238095,0.031631884,42,0.004880906,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,8,TN_mg/L,0.286470588,0.055250523,34,0.009475387,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,6,TP_ug/L,14.52380952,1.45230003,42,0.22409476,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,8,TP_ug/L,9.770588235,1.7476442,34,0.299718508,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,5,Water Temperature,17.04533333,2.205791332,30,0.402720557,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,6,Water Temperature,17.7388,1.356506076,50,0.191838929,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,7,Water Temperature,22.08263158,2.059886751,38,0.334157756,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,8,Water Temperature,23.23529412,1.648698725,34,0.282749499,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,9,Water Temperature,18.2005,1.911016577,40,0.302158252,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBRBK,10,Water Temperature,9.0985,1.055968507,40,0.166963281,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,ACOLOR,24.5,5.879747322,8,2.078804602,0.992,0.997,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,ACOLOR,27.4,8.65640418,10,2.737395356,0.969,0.984,0.998,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,ANC,125.5,23.30542549,8,8.2397122,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,ANC,224.9625,96.03565837,8,33.95373263,0.788,0.841,0.942,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,BP_mmHg,756.921994,4.985024538,10,1.576403173,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,6,BP_mmHg,761.0519098,3.958011098,10,1.251633007,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,7,BP_mmHg,759.8286401,2.037624458,10,0.64435343,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,BP_mmHg,759.2409876,2.404227103,10,0.760283366,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,9,BP_mmHg,760.5976646,7.205605735,10,2.278612604,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,10,BP_mmHg,758.7655307,9.651494144,10,3.052070432,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,Discharge,1.3382,0.518805209,10,0.164060612,0.902,0.937,0.986,1,1,1,1,1,1
ACAD,Stream,ACBRKB,6,Discharge,1.1518,1.097110224,10,0.346936715,0.348,0.393,0.529,0.829,0.886,0.976,0.931,0.963,0.997
ACAD,Stream,ACBRKB,7,Discharge,2.6655,3.529874907,8,1.247999242,0.187,0.211,0.289,0.473,0.54,0.727,0.604,0.679,0.856
ACAD,Stream,ACBRKB,8,Discharge,1.3728,2.274880549,10,0.719380394,0.16,0.18,0.246,0.395,0.454,0.632,0.512,0.583,0.772
ACAD,Stream,ACBRKB,9,Discharge,0.2588,0.219035664,10,0.069265159,0.411,0.462,0.609,0.904,0.944,0.993,0.972,0.988,1
ACAD,Stream,ACBRKB,10,Discharge,3.5162,2.847556801,10,0.900476526,0.436,0.489,0.64,0.926,0.96,0.996,0.981,0.993,1
ACAD,Stream,ACBRKB,5,DO (%),94.9,2.859681412,10,0.904310664,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,6,DO (%),93.74,2.867131745,10,0.906666667,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,7,DO (%),87.42,7.679525448,10,2.428479177,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,DO (%),91.82,2.410532445,10,0.76227729,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,9,DO (%),90.64,3.173921514,10,1.00368211,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,10,DO (%),95.82,4.559434663,10,1.441819838,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,DO_mg.L,9.39,0.252542626,10,0.07986099,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,6,DO_mg.L,8.744,0.550619853,10,0.174121286,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,7,DO_mg.L,7.714,0.531939846,10,0.168214149,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,DO_mg.L,8.3,0.524806843,10,0.165958495,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,9,DO_mg.L,8.8,0.478655524,10,0.151364167,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,10,DO_mg.L,10.35,0.581836174,10,0.183992753,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,FPH,6.875,0.054772256,8,0.019364917,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,FPH,7.0275,0.242295569,8,0.08566442,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,pH,6.6925,0.082245278,8,0.029078097,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,6,pH,6.756,0.075601293,10,0.023907228,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,7,pH,6.762,0.058271396,10,0.018427033,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,pH,6.714,0.285470372,10,0.090273658,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,9,pH,6.724,0.079610161,10,0.025174943,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,10,pH,6.542,0.206386907,10,0.065265271,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,Specific conductance,35.6,2.951459149,10,0.933333333,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,6,Specific conductance,39.2,5.865151319,10,1.854723699,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,7,Specific conductance,44.6,11.74923165,10,3.715433278,0.993,0.997,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,Specific conductance,45.2,9.028350409,10,2.855015081,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,9,Specific conductance,46.8,7.495183639,10,2.370185178,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,10,Specific conductance,39.6,13.24302752,10,4.187813007,0.955,0.975,0.997,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,TN_mg/L,0.146333333,0.036794927,6,0.015021466,0.963,0.98,0.998,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,TN_mg/L,0.2514,0.047246869,10,0.014940772,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,TotalArea,2.747333333,0.579878838,6,0.236734544,0.991,0.996,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,6,TotalArea,2.117333333,0.600366777,6,0.24509871,0.926,0.954,0.992,1,1,1,1,1,1
ACAD,Stream,ACBRKB,7,TotalArea,1.9415,1.191468254,6,0.486414878,0.449,0.503,0.655,0.936,0.966,0.997,0.985,0.994,1
ACAD,Stream,ACBRKB,8,TotalArea,1.674333333,0.422067609,6,0.17230838,0.962,0.98,0.998,1,1,1,1,1,1
ACAD,Stream,ACBRKB,9,TotalArea,1.392,0.11622048,6,0.047446812,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,10,TotalArea,2.88,1.500221584,6,0.612462897,0.554,0.614,0.767,0.983,0.993,1,0.998,1,1
ACAD,Stream,ACBRKB,5,TotalVel,0.532333333,0.158445785,6,0.064685221,0.906,0.94,0.987,1,1,1,1,1,1
ACAD,Stream,ACBRKB,6,TotalVel,0.334,0.19832902,6,0.080967483,0.469,0.525,0.678,0.949,0.974,0.998,0.989,0.996,1
ACAD,Stream,ACBRKB,7,TotalVel,0.396666667,0.102926511,6,0.042019572,0.955,0.975,0.997,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,TotalVel,0.191666667,0.10100429,6,0.041234829,0.546,0.606,0.76,0.981,0.992,1,0.998,0.999,1
ACAD,Stream,ACBRKB,9,TotalVel,0.197666667,0.184617081,6,0.075369608,0.249,0.282,0.387,0.638,0.712,0.879,0.778,0.844,0.96
ACAD,Stream,ACBRKB,10,TotalVel,0.614,0.388680846,6,0.158678291,0.431,0.484,0.634,0.922,0.957,0.995,0.98,0.992,1
ACAD,Stream,ACBRKB,5,TP_ug/L,4.925,1.064693115,8,0.376425861,0.997,0.999,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,TP_ug/L,5.46,1.990644787,10,0.629497154,0.928,0.956,0.992,1,1,1,1,1,1
ACAD,Stream,ACBRKB,5,Water Temperature,15.904,1.586843127,10,0.501803857,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,6,Water Temperature,18.83,2.339582109,10,0.739840824,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,7,Water Temperature,21.478,1.968816904,10,0.622594571,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,8,Water Temperature,20.422,3.030177113,10,0.958226139,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,9,Water Temperature,16.826,1.287954451,10,0.407286959,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRKB,10,Water Temperature,11.94,1.173106039,10,0.370968702,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,ACOLOR,5.666666667,1.775250729,12,0.512470743,0.986,0.993,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,ACOLOR,6.79,2.673880394,12,0.771882783,0.933,0.959,0.993,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,ANC,55.30166667,10.17183351,12,2.936355408,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,ANC,107.378,8.978342832,12,2.591824325,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,BP_mmHg,761.7333333,3.010084062,12,0.868936422,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,6,BP_mmHg,756.35,7.152821621,8,2.528904336,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,7,BP_mmHg,761.0333333,4.540591338,12,1.310755816,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,BP_mmHg,758.8285714,3.34788764,14,0.894760608,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,9,BP_mmHg,761.175,4.915500265,8,1.737891785,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,10,BP_mmHg,758.68,6.181837195,10,1.954868566,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,Discharge,0.614,0.236684677,12,0.068324981,0.94,0.965,0.994,1,1,1,1,1,1
ACAD,Stream,ACBRWN,6,Discharge,1.71525,2.258017003,8,0.798329567,0.188,0.212,0.292,0.477,0.545,0.732,0.609,0.684,0.86
ACAD,Stream,ACBRWN,7,Discharge,0.3315,0.355081425,12,0.102503178,0.336,0.379,0.512,0.81,0.87,0.969,0.918,0.955,0.995
ACAD,Stream,ACBRWN,8,Discharge,0.102142857,0.078402175,14,0.020953863,0.579,0.639,0.79,0.988,0.996,1,0.999,1,1
ACAD,Stream,ACBRWN,9,Discharge,0.8555,1.314905428,8,0.464889273,0.153,0.172,0.234,0.373,0.429,0.601,0.483,0.552,0.742
ACAD,Stream,ACBRWN,10,Discharge,0.816,0.844809775,10,0.267152308,0.31,0.35,0.475,0.766,0.832,0.952,0.887,0.933,0.991
ACAD,Stream,ACBRWN,5,DO (%),100.7166667,1.781130046,12,0.514167956,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,6,DO (%),99.775,1.33389869,8,0.471604404,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,7,DO (%),95.3,3.737767929,12,1.07900066,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,DO (%),93.01428571,5.459622013,14,1.45914536,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,9,DO (%),96.8,3.039736831,8,1.074709263,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,10,DO (%),97.72,2.265097496,10,0.716286721,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,DO_mg.L,11.74,0.631793983,12,0.182383213,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,6,DO_mg.L,11.21,0.429950163,8,0.152010338,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,7,DO_mg.L,9.561666667,0.733544735,12,0.211756125,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,DO_mg.L,9.137142857,0.654327941,14,0.174876498,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,9,DO_mg.L,9.8075,0.320211983,8,0.113212032,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,10,DO_mg.L,11.014,0.664650284,10,0.210180874,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,FPH,6.551666667,0.138093074,12,0.039864037,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,FPH,6.851,0.084412408,12,0.024367763,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,NO2+NO3_mg/L,0.0183,0.016034712,6,0.006546144,0.273,0.309,0.422,0.692,0.764,0.915,0.828,0.886,0.977
ACAD,Stream,ACBRWN,5,pH,6.516666667,0.166424066,12,0.04804249,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,6,pH,6.49,0.088801544,8,0.031396087,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,7,pH,6.423333333,0.264001837,12,0.076210766,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,pH,6.372857143,0.328010989,14,0.087664624,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,9,pH,6.3325,0.29504237,8,0.10431323,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,10,pH,6.464,0.403352617,10,0.127551297,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,PO4_ug/L,1.2,0.178885438,6,0.073029674,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,Specific conductance,110.1666667,19.77525236,12,5.708623638,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,6,Specific conductance,87.75,25.09837786,8,8.873616592,0.967,0.982,0.998,1,1,1,1,1,1
ACAD,Stream,ACBRWN,7,Specific conductance,152.1666667,51.97697625,12,15.00446062,0.972,0.986,0.999,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,Specific conductance,154,41.18252056,14,11.00649159,0.999,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,9,Specific conductance,121.25,63.45020545,8,22.43303527,0.65,0.711,0.852,0.997,0.999,1,1,1,1
ACAD,Stream,ACBRWN,10,Specific conductance,99.2,43.11947227,10,13.63557439,0.845,0.89,0.967,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,T_Dis_P_ugL,2.125,0.686086209,8,0.242568105,0.931,0.958,0.993,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,TotalArea,3.5555,2.567676654,6,1.048249604,0.359,0.405,0.543,0.844,0.899,0.98,0.94,0.969,0.998
ACAD,Stream,ACBRWN,6,TotalArea,4.316,3.356757126,6,1.370390358,0.323,0.366,0.495,0.79,0.853,0.962,0.905,0.945,0.993
ACAD,Stream,ACBRWN,7,TotalArea,2.779,1.064692632,6,0.434658947,0.765,0.82,0.929,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,TotalArea,1.9271,0.898450048,10,0.284114852,0.803,0.854,0.949,1,1,1,1,1,1
ACAD,Stream,ACBRWN,10,TotalArea,5.106,0.678994551,6,0.277198365,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,TotalVel,0.2496,0.117099388,10,0.037030078,0.799,0.851,0.947,1,1,1,1,1,1
ACAD,Stream,ACBRWN,6,TotalVel,0.36025,0.232535558,8,0.082213735,0.507,0.565,0.72,0.968,0.985,0.999,0.995,0.999,1
ACAD,Stream,ACBRWN,7,TotalVel,0.24525,0.310945448,8,0.109935817,0.198,0.224,0.308,0.506,0.576,0.762,0.641,0.716,0.884
ACAD,Stream,ACBRWN,8,TotalVel,0.107,0.102140723,12,0.029485487,0.395,0.444,0.589,0.888,0.932,0.99,0.964,0.984,0.999
ACAD,Stream,ACBRWN,9,TotalVel,0.272333333,0.112094008,6,0.045762187,0.717,0.775,0.9,0.999,1,1,1,1,1
ACAD,Stream,ACBRWN,10,TotalVel,0.1925,0.156412458,8,0.055300155,0.372,0.42,0.561,0.862,0.913,0.984,0.95,0.976,0.998
ACAD,Stream,ACBRWN,5,TP_ug/L,2.06,0.568037557,10,0.179629248,0.989,0.996,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,TP_ug/L,2.6,1.206045378,12,0.348155312,0.859,0.902,0.973,1,1,1,1,1,1
ACAD,Stream,ACBRWN,5,Water Temperature,8.735,1.712613633,12,0.494388971,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,6,Water Temperature,10.2325,1.028296094,8,0.363557571,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,7,Water Temperature,15.34333333,2.065541238,12,0.596270395,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,8,Water Temperature,16.25571429,0.777626708,14,0.20782948,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,9,Water Temperature,14.79,1.358402423,8,0.480267782,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACBRWN,10,Water Temperature,10.148,2.178168446,10,0.688797342,0.999,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,ACOLOR,13.78863946,4.989889695,294,0.291016277,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,ACOLOR,13.3519,4.060622292,280,0.242668597,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,Al_ugL,51.08235294,6.633405761,68,0.804418606,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,Al_ugL,27.47474223,12.02573379,358,0.63557978,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,ANC,63.83961765,8.012761322,68,0.971690038,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,ANC,68.51594074,4.899146843,270,0.298152582,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,ANC,76.73785829,4.229470925,258,0.263315358,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,ANC,74.4832295,7.324860701,358,0.387130917,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,BP_mmHg,752.2185802,6.734132645,66,0.828914428,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,5,BP_mmHg,753.3424007,6.912712338,232,0.453841799,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,BP_mmHg,751.2510306,3.459771356,294,0.201777963,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,7,BP_mmHg,753.492004,5.369628862,276,0.323213676,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,BP_mmHg,753.621663,2.866067584,256,0.179129224,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,9,BP_mmHg,755.2034749,2.659357506,272,0.161247234,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,BP_mmHg,752.2824926,5.81376132,358,0.307266833,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,Ca_ueqL,80.98258824,5.018207637,68,0.608547063,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,Ca_ueqL,81.40256983,9.679902694,358,0.511598754,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,CHLA_ugL,1.774386555,0.704735437,238,0.045681213,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,CHLA_ugL,1.908285714,0.406971405,280,0.024321193,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,Cl_ueqL,135.069,9.859548235,68,1.195645847,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,Cl_ueqL,114.7651228,8.734795715,114,0.818088573,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,Cl_ueqL,107.0397097,5.052928307,124,0.453766357,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,Cl_ueqL,122.1984916,15.48810276,358,0.818571666,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,COND,30.55705882,1.801698253,68,0.218488006,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,COND,30.67,0,24,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,COND,30.44357542,2.364777379,358,0.124982368,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,DO (%),96.7,8.251508021,66,1.015690425,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,5,DO (%),95.24051724,14.85332606,232,0.97516863,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,DO (%),88.4244898,20.45844066,294,1.193160489,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,7,DO (%),78.80507246,27.50746629,276,1.655754898,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,DO (%),75.66357143,32.71714163,280,1.955223185,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,9,DO (%),90.29558824,16.83182659,272,1.020579396,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,DO (%),90.77039106,16.63587852,358,0.8792335,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,DO_mg.L,11.29727273,0.989689222,66,0.121822322,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,5,DO_mg.L,10.10646552,1.629733601,232,0.106997253,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,DO_mg.L,8.590136054,1.900910501,294,0.110863352,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,7,DO_mg.L,7.141304348,2.317497969,276,0.139496985,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,DO_mg.L,6.732714286,2.840533001,280,0.169754315,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,9,DO_mg.L,8.626397059,1.603771235,272,0.097242915,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,DO_mg.L,9.825307263,1.843095463,358,0.097410622,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,DOC_mgL,2.021470588,0.093589525,68,0.011349397,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,DOC_mgL,2.520596491,0.315364481,114,0.02953659,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,DOC_mgL,2.604032258,0.242731473,124,0.02179793,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,DOC_mgL,2.573111732,0.512736929,358,0.027098989,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,eqPH,6.980205882,0.130812337,68,0.015863326,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,eqPH,7.025435754,0.157364463,358,0.00831697,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,FPH,6.459411765,0.152764401,68,0.018525405,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,FPH,6.707131148,0.066465493,244,0.004255017,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,FPH,6.803147287,0.082298035,258,0.005123652,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,9,FPH,7.07,0,26,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,FPH,6.618843575,0.106474379,358,0.005627346,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,K_ueqL,5.419832353,0.67454914,68,0.081801099,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,K_ueqL,5.903541409,0.711630065,358,0.037610818,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,Mg_ueqL,35.44682353,1.74720166,68,0.211879323,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,Mg_ueqL,34.82519575,3.03588399,358,0.160451455,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,Na_ueqL,138.3094118,6.671972427,68,0.809095501,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,Na_ueqL,137.0670605,11.11190495,358,0.587282425,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,NH3_mg/L,0.009153846,0.002013529,52,0.000279226,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,NH3_mg/L,0.007037037,0.001008697,54,0.000137266,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,NO3_ueq/L,1.607777778,0.760891997,40,0.120307588,0.998,0.999,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,NO3_ueq/L,3.8,0,32,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,NO3_ueq/L,2.22,0,26,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,pH,6.551212121,0.223782278,66,0.027545694,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,5,pH,6.499482731,0.322457648,232,0.021170382,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,pH,6.394285714,0.370252197,294,0.021593547,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,7,pH,6.342898551,0.438063844,276,0.026368345,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,pH,6.423643411,0.377445722,258,0.023498744,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,9,pH,6.492647059,0.347459383,272,0.02106782,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,10,pH,6.635139665,0.228705669,358,0.01208747,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,PO4_ug/L,3,0,24,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,PO4_ug/L,2.432,1.403994302,50,0.198554778,0.994,0.998,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,4,SO4_ueqL,48.26222733,2.604124775,68,0.315796515,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,6,SO4_ueqL,44.62924342,2.875965301,114,0.26935883,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACBUBL,8,SO4_ueqL,44.57121304,3.032501244,124,0.272326651,1,1,1,1,1,1,1,1,1
